,Company,Source,Author,Title,URL,Publish_Date
208,Vulcan Materials Company,Independent.ie,Samantha McCaughren,Does CRH shift to US diminish the chances of another big Irish PLC?,https://www.independent.ie/business/irish/does-crh-shift-to-us-diminish-the-chances-of-another-big-irish-plc-42381259.html,2023-03-12T02:30:00Z
209,Walgreens Boots Alliance,Motley Fool,newsfeedback@fool.com (Keith Speights),Should You Buy the 3 Highest-Paying Dividend Stocks in the Dow Jones?,https://www.fool.com/investing/2023/03/15/buy-highest-paying-dividend-stocks-in-dow-jones/,2023-03-15T09:50:00Z
210,Walgreens Boots Alliance,Motley Fool,newsfeedback@fool.com (Sean Williams),"3 Exceptionally Safe Stocks That Can Turn $400,000 Into $1 Million by 2030",https://www.fool.com/investing/2023/03/16/3-safe-stocks-can-turn-400000-to-1-million-by-2030/,2023-03-16T09:21:00Z
211,Walgreens Boots Alliance,Motley Fool,newsfeedback@fool.com (Sean Williams),3 High-Yield Dividend Stocks I Own and Plan to Add To,https://www.fool.com/investing/2023/03/10/3-high-yield-dividend-stocks-i-own-plan-to-add-to/,2023-03-10T10:21:00Z
212,Walmart,Slickdeals.net,phoinix,"Squishmallows 5"" Mystery Plush $6 + Free Store Pickup",https://slickdeals.net/f/16506433-squishmallows-5-mystery-plush-6-free-store-pickup,2023-03-12T15:04:20Z
213,Walmart,Slickdeals.net,PennyFound,Intex Sierra K2 Inflatable 2-Person Kayak w/ 2x Oars and Hand Pump $70 + Free Shipping (select locations),https://slickdeals.net/f/16503379-intex-sierra-k2-inflatable-2-person-kayak-w-2x-oars-and-hand-pump-70-free-shipping-select-locations,2023-03-11T05:23:31Z
214,Walmart,Motley Fool,newsfeedback@fool.com (James Brumley),Walmart's CFO Just Dropped a Bombshell Reason to Buy The Stock,https://www.fool.com/investing/2023/03/10/walmart-cfo-just-bombshell-reason-buy-stock/,2023-03-10T14:45:00Z
215,Warner Bros. Discovery,Motley Fool,newsfeedback@fool.com (John Ballard),Is Warner Bros. Discovery Stock the Best Value in Media?,https://www.fool.com/investing/2023/03/11/is-warner-bros-discovery-stock-the-best-value-in-m/,2023-03-11T13:41:00Z
216,Warner Bros. Discovery,Motley Fool,newsfeedback@fool.com (Tom Wilton),Stock Market Sell-Off: Is Warner Bros. Discovery a Buy?,https://www.fool.com/investing/2023/03/15/stock-market-sell-off-is-warner-bros-discovery-a-b/,2023-03-15T15:00:00Z
217,Warner Bros. Discovery,Motley Fool,newsfeedback@fool.com (Dani Cook),A Bull Market Is Coming: 3 Reasons to Buy Warner Bros. Discovery Stock,https://www.fool.com/investing/2023/03/10/a-bull-market-is-coming-3-reasons-to-buy-warner-br/,2023-03-10T11:00:00Z
218,Waste Management,Motley Fool,newsfeedback@fool.com (John Ballard),Here's Why Amazon Is My Favorite Forever Stock,https://www.fool.com/investing/2023/03/14/heres-why-amazon-is-my-favorite-forever-stock/,2023-03-14T10:10:00Z
219,Waste Management,Motley Fool,newsfeedback@fool.com (Selena Maranjian),3 Stocks You Can Confidently Buy After a Market Downturn,https://www.fool.com/investing/2023/03/16/3-stocks-you-can-buy-after-a-market-downturn/,2023-03-16T11:11:00Z
220,Waste Management,Motley Fool,newsfeedback@fool.com (Lee Samaha),Why These 2 Growth Stocks Are Screaming Buys Right Now,https://www.fool.com/investing/2023/03/11/why-these-2-growth-stocks-are-screaming-buys-right/,2023-03-11T10:21:00Z
221,Waters Corporation,Yahoo Entertainment,Simply Wall St,APi Group Corporation (NYSE:APG) Stock Is Going Strong But Fundamentals Look Uncertain: What Lies Ahead ?,https://finance.yahoo.com/news/api-group-corporation-nyse-apg-190617268.html,2023-03-10T19:06:17Z
222,Waters Corporation,Iospress.com,,Trichloroethylene: An Invisible Cause of Parkinson’s Disease?,https://content.iospress.com/articles/journal-of-parkinsons-disease/jpd225047,2023-03-15T03:24:14Z
223,Waters Corporation,Yahoo Entertainment,Affan Mir,11 Best Crude Oil Stocks To Buy As Tensions Rise,https://finance.yahoo.com/news/11-best-crude-oil-stocks-022751975.html,2023-03-15T02:27:51Z
224,WEC Energy Group,Marketscreener.com,MarketScreener,Iberdrola S A : and Haizea Wind Group sign 200 million framework agreement for East Anglia Three,https://www.marketscreener.com/quote/stock/IBERDROLA-S-A-355153/news/Iberdrola-S-A-and-Haizea-Wind-Group-sign-200-million-framework-agreement-for-East-Anglia-Three-43256852/?utm_medium=RSS&utm_content=20230315,2023-03-15T23:03:05Z
225,Wells Fargo,CNN,Krystal Hur,Dow falls 500 points as banking fears spread,https://www.cnn.com/2023/03/15/investing/markets-bank-sector-march-15/index.html,2023-03-15T13:36:42Z
226,Wells Fargo,Business Insider,insider@insider.com (Carla Mozée),"Bitcoin plunges under $20,000 to its lowest point in 2 months as Silvergate blow-up and bank fears rattle risk assets",https://markets.businessinsider.com/news/currencies/bitcoin-price-20000-silvergate-ether-silicon-valley-bank-turmoil-markets-2023-3,2023-03-10T16:22:49Z
227,Wells Fargo,CNN,"Julia Horowitz, Anna Cooban",Analysis: Silicon Valley Bank collapse has echoes of 2008. Here's why things are different this time,https://www.cnn.com/2023/03/10/investing/svb-banking-crisis-what-next/index.html,2023-03-10T18:25:04Z
228,Welltower,Motley Fool,newsfeedback@fool.com (Matthew DiLallo),Top REIT Mutual Funds,https://www.fool.com/investing/stock-market/market-sectors/real-estate-investing/reit/reit-mutual-funds/,2023-03-10T16:44:35Z
229,Welltower,PRNewswire,,"WELLTOWER SHAREHOLDER ACTION REMINDER: Securities Litigation Partner James (Josh) Wilson Encourages Investors Who Suffered Losses Exceeding $50,000 In Welltower To Contact Him Directly To Discuss Their Options",https://www.prnewswire.com/news-releases/welltower-shareholder-action-reminder-securities-litigation-partner-james-josh-wilson-encourages-investors-who-suffered-losses-exceeding-50-000-in-welltower-to-contact-him-directly-to-discuss-their-options-301769350.html,2023-03-11T12:00:00Z
230,West Pharmaceutical Services,Marketscreener.com,MarketScreener,West Pharmaceutical Services : 2023 Proxy,https://www.marketscreener.com/quote/stock/WEST-PHARMACEUTICAL-SERVI-14917/news/West-Pharmaceutical-Services-2023-Proxy-43252619/?utm_medium=RSS&utm_content=20230315,2023-03-15T13:31:07Z
231,West Pharmaceutical Services,Marketscreener.com,MarketScreener,"West Pharmaceutical Services : Barclays Global Healthcare – Loews Miami Beach Hotel, Miami FL Presentation",https://www.marketscreener.com/quote/stock/WEST-PHARMACEUTICAL-SERVI-14917/news/West-Pharmaceutical-Services-Barclays-Global-Healthcare-ndash-Loews-Miami-Beach-Hotel-Miami-FL-43240803/?utm_medium=RSS&utm_content=20230314,2023-03-14T12:46:11Z
232,West Pharmaceutical Services,Marketscreener.com,MarketScreener,Agilent Announces End-to-End Digital Pathology Workflow Solution at USCAP 2023,https://www.marketscreener.com/quote/stock/AGILENT-TECHNOLOGIES-INC-11488/news/Agilent-Announces-End-to-End-Digital-Pathology-Workflow-Solution-at-USCAP-2023-43213452/?utm_medium=RSS&utm_content=20230310,2023-03-10T13:02:02Z
233,Western Digital,Business Insider,mfox@businessinsider.com (Matthew Fox),"There's a shocking similarity between the downfall of FTX and the implosion of Silicon Valley Bank, Fundstrat says",https://markets.businessinsider.com/news/stocks/silicon-valley-bank-implosion-ftx-fast-spreading-digital-panic-fundstrat-2023-3,2023-03-13T16:28:52Z
234,Western Digital,Business Insider,jsor@insider.com (Jennifer Sor),It's crystal clear now: More banks are going to fail,https://markets.businessinsider.com/news/stocks/silicon-valley-bank-run-collapse-contagion-failure-bailout-financial-crisis-2023-3,2023-03-13T18:23:50Z
235,Western Digital,The Guardian,Edward Helmore,Silicon Valley Bank: global banking shares slide as fallout spreads,https://www.theguardian.com/business/2023/mar/13/silicon-valley-bank-global-banking-shares-slide-as-fallout-spreads,2023-03-13T14:00:17Z
236,WestRock,Yahoo Entertainment,"Westrock Coffee Holdings, LLC",Westrock Coffee Reports Fourth Quarter and Full Year 2022 Results and Provides 2023 Outlook,https://finance.yahoo.com/news/westrock-coffee-reports-fourth-quarter-200500988.html,2023-03-14T20:05:00Z
237,WestRock,Marketscreener.com,MarketScreener,Westrock Coffee Reports Fourth Quarter and Full Year 2022 Results and Provides 2023 Outlook,https://www.marketscreener.com/quote/stock/WESTROCK-COFFEE-COMPANY-143061012/news/Westrock-Coffee-Reports-Fourth-Quarter-and-Full-Year-2022-Results-and-Provides-2023-Outlook-43244166/?utm_medium=RSS&utm_content=20230314,2023-03-14T20:06:02Z
238,WestRock,Marketscreener.com,MarketScreener,Westrock Coffee Reports Fourth Quarter and Full Year 2022 Results and Provides 2023 Outlook,https://www.marketscreener.com/quote/stock/WESTROCK-COFFEE-COMPANY-143061012/news/Westrock-Coffee-Reports-Fourth-Quarter-and-Full-Year-2022-Results-and-Provides-2023-Outlook-43244164/?utm_medium=RSS&utm_content=20230314,2023-03-14T20:06:01Z
239,Whirlpool Corporation,Marketscreener.com,MarketScreener,Whirlpool Corp. achieves goal of Zero Waste to Landfill for manufacturing sites worldwide,https://www.marketscreener.com/quote/stock/WHIRLPOOL-CORPORATION-14872/news/Whirlpool-Corp-achieves-goal-of-Zero-Waste-to-Landfill-for-manufacturing-sites-worldwide-43260202/?utm_medium=RSS&utm_content=20230316,2023-03-16T11:01:07Z
240,Williams Companies,Motley Fool,newsfeedback@fool.com (Matthew DiLallo),This Energy Stock Is One of the Most Attractive Investment Opportunities in the S&P 500,https://www.fool.com/investing/2023/03/10/this-energy-stock-is-one-of-the-most-attractive-in/,2023-03-10T12:45:00Z
241,Williams Companies,Motley Fool,newsfeedback@fool.com (Keith Speights),Why I Just Bought These 3 High-Yield Dividend Stocks,https://www.fool.com/investing/2023/03/11/why-i-just-bought-these-high-yield-dividend-stocks/,2023-03-11T10:52:00Z
242,Williams Companies,Forbes,"John Dobosz, Forbes Staff, 
 John Dobosz, Forbes Staff
 https://www.forbes.com/sites/johndobosz/",Life Lessons And 17 Stock Ideas From Billionaire Value Investor Mario Gabelli,https://www.forbes.com/sites/johndobosz/2023/03/11/17-stock-ideas-and-life-lessons-from-billionaire-value-investor-mario-gabelli/,2023-03-11T11:30:00Z
243,Willis Towers Watson,Yahoo Entertainment,Simply Wall St,Is Weakness In Willis Towers Watson Public Limited Company (NASDAQ:WTW) Stock A Sign That The Market Could be Wrong Given Its Strong Financial Prospects?,https://finance.yahoo.com/news/weakness-willis-towers-watson-public-125439250.html,2023-03-12T12:54:39Z
244,Willis Towers Watson,Marketscreener.com,MarketScreener,Recordati : Directors' Report on item 2 on the agenda – Appointment of the Board of Statutory Auditors,https://www.marketscreener.com/quote/stock/RECORDATI-159075/news/Recordati-Directors-Report-on-item-2-on-the-agenda-ndash-Appointment-of-the-Board-of-Statutory-43213650/?utm_medium=RSS&utm_content=20230310,2023-03-10T13:25:36Z
245,Willis Towers Watson,Marketscreener.com,MarketScreener,BE Semiconductor Industries N : Agenda item 7 - Principal changes proposed Remuneration Policy 2024 vs. current Remuneration Policy 2020-2023,https://www.marketscreener.com/quote/stock/BE-SEMICONDUCTOR-INDUSTRI-6318/news/BE-Semiconductor-Industries-N-Agenda-item-7-Principal-changes-proposed-Remuneration-Policy-2024-43253311/?utm_medium=RSS&utm_content=20230315,2023-03-15T14:40:13Z
246,Wynn Resorts,Forbes,"John Dobosz, Forbes Staff, 
 John Dobosz, Forbes Staff
 https://www.forbes.com/sites/johndobosz/",Life Lessons And 17 Stock Ideas From Billionaire Value Investor Mario Gabelli,https://www.forbes.com/sites/johndobosz/2023/03/11/17-stock-ideas-and-life-lessons-from-billionaire-value-investor-mario-gabelli/,2023-03-11T11:30:00Z
247,Wynn Resorts,CNBC,Zev Fima,Here’s our fourth-quarter earnings report card for all the stocks in our portfolio,https://www.cnbc.com/2023/03/10/heres-our-fourth-quarter-earnings-report-card-.html,2023-03-10T20:33:19Z
248,Xcel Energy,Motley Fool,newsfeedback@fool.com (Chris Hill),World's Largest Aircraft Lessor Is Making Exciting Moves,https://www.fool.com/investing/2023/03/13/worlds-largest-aircraft-lessor-is-making-exciting/,2023-03-13T20:00:18Z
249,Xcel Energy,Marketscreener.com,MarketScreener,Minnesota nuclear power reactor seeks 20-year license extension,https://www.marketscreener.com/quote/stock/XCEL-ENERGY-39742648/news/Minnesota-nuclear-power-reactor-seeks-20-year-license-extension-43216236/?utm_medium=RSS&utm_content=20230310,2023-03-10T19:09:38Z
250,Xcel Energy,Freerepublic.com,Denver 7,"While Coloradans see energy bills rise, Xcel Energy top executives take home millions in bonuses each year",https://freerepublic.com/focus/f-news/4137791/posts,2023-03-13T14:13:56Z
251,Xylem Inc.,Marketscreener.com,MarketScreener,"Buffalo Sewer Authority Saves $145 Million, Cuts Pollution with Smart Sewer Technology",https://www.marketscreener.com/quote/stock/XYLEM-INC-9391714/news/Buffalo-Sewer-Authority-Saves-145-Million-Cuts-Pollution-with-Smart-Sewer-Technology-43252269/?utm_medium=RSS&utm_content=20230315,2023-03-15T13:07:01Z
252,Xylem Inc.,GlobeNewswire,Halper Sadeh LLC,"SHAREHOLDER INVESTIGATION: Halper Sadeh LLC Investigates AQUA, GMGI, INFI, CLXT",https://www.globenewswire.com/news-release/2023/03/12/2625311/0/en/SHAREHOLDER-INVESTIGATION-Halper-Sadeh-LLC-Investigates-AQUA-GMGI-INFI-CLXT.html,2023-03-12T15:33:00Z
253,Xylem Inc.,GlobeNewswire,Monteverde & Associates PC,"STOCKHOLDER ALERT: The M&A Class Action Firm Continues Investigating the Merger – AQUA, DSEY, KBAL",https://www.globenewswire.com/news-release/2023/03/10/2625205/0/en/STOCKHOLDER-ALERT-The-M-A-Class-Action-Firm-Continues-Investigating-the-Merger-AQUA-DSEY-KBAL.html,2023-03-10T21:31:00Z
254,Yum! Brands,Yahoo Entertainment,Simply Wall St,"A Yum! Brands, Inc. (NYSE:YUM) insider lowered their holding by 14% earlier this year",https://finance.yahoo.com/news/yum-brands-inc-nyse-yum-120016652.html,2023-03-10T12:00:16Z
255,Yum! Brands,Marketscreener.com,MarketScreener,Yum China Named to Fast Company's Annual List of the World's Most Innovative Companies for 2023,https://www.marketscreener.com/quote/stock/YUM-CHINA-HOLDINGS-INC-31776168/news/Yum-China-Named-to-Fast-Company-s-Annual-List-of-the-World-s-Most-Innovative-Companies-for-2023-43227972/?utm_medium=RSS&utm_content=20230313,2023-03-13T08:31:03Z
256,Yum! Brands,Truthout,Derek Seidman,"Farmworkers Push Wendy’s, Kroger and Publix to Take Stance Against Forced Labor",https://truthout.org/articles/farmworkers-push-wendys-kroger-and-publix-to-take-stance-against-forced-labor/,2023-03-11T14:54:18Z
0,Zebra Technologies,Marketscreener.com,MarketScreener,Zebra Technologies Appoints Rob Armstrong as Chief Marketing Officer,https://www.marketscreener.com/quote/stock/ZEBRA-TECHNOLOGIES-CORPOR-11466/news/Zebra-Technologies-Appoints-Rob-Armstrong-as-Chief-Marketing-Officer-43263888/?utm_medium=RSS&utm_content=20230316,2023-03-16T14:04:01Z
1,Zebra Technologies,Marketscreener.com,MarketScreener,Zebra and Ivanti Wavelink Team Partner to Increase Material Movement Productivity in Warehouse and Manufacturing Operations,https://www.marketscreener.com/quote/stock/ZEBRA-TECHNOLOGIES-CORPOR-11466/news/Zebra-and-Ivanti-Wavelink-Team-Partner-to-Increase-Material-Movement-Productivity-in-Warehouse-and-M-43257362/?utm_medium=RSS&utm_content=20230316,2023-03-16T04:02:01Z
2,Zebra Technologies,MarketWatch,MarketWatch Automation,Company Close Updates: Zebra Technologies Corp. Cl A stock outperforms market on strong trading day,https://www.marketwatch.com/data-news/zebra-technologies-corp-cl-a-stock-outperforms-market-on-strong-trading-day-1057c775-40460eaed1ae,2023-03-14T21:39:08Z
3,Zimmer Biomet,Marketscreener.com,MarketScreener,ZimVie Announces Additional Positive Policy Decisions for Vertebral Body Tethering,https://www.marketscreener.com/quote/stock/ZIMVIE-INC-133357961/news/ZimVie-Announces-Additional-Positive-Policy-Decisions-for-Vertebral-Body-Tethering-43251635/?utm_medium=RSS&utm_content=20230315,2023-03-15T12:31:02Z
4,Zimmer Biomet,Marketscreener.com,MarketScreener,NeuroOne® Successfully Completes Initial Animal Implant of Novel Thin Film Paddle Lead for Spinal Cord Stimulation,https://www.marketscreener.com/quote/stock/NEUROONE-MEDICAL-TECHNOLO-120796691/news/NeuroOne-Successfully-Completes-Initial-Animal-Implant-of-Novel-Thin-Film-Paddle-Lead-for-Spinal-Co-43260643/?utm_medium=RSS&utm_content=20230316,2023-03-16T11:31:04Z
5,Zimmer Biomet,Thefly.com,,"Street Wrap: Today's Top 15 Upgrades, Downgrades, Initiations",https://thefly.com/permalinks/entry.php/id3678068/RBLX;CAT;SIVB;MKC;ZBH;UAL;KEY;BIRD;LUV;CHWY;DOCU;RIVN;MYPS;POOL;PRVA-Street-Wrap-Todays-Top--Upgrades-Downgrades-Initiations,2023-03-10T14:33:07Z
6,Zions Bancorporation,The Guardian,Edward Helmore,Silicon Valley Bank: global banking shares slide as fallout spreads,https://www.theguardian.com/business/2023/mar/13/silicon-valley-bank-global-banking-shares-slide-as-fallout-spreads,2023-03-13T14:00:17Z
7,Zions Bancorporation,News.com.au,,BANK BLOODBATH!,https://www.news.com.au/finance/markets/bank-shares-plunging-around-the-world-after-collapse-of-silicon-valley-bank/news-story/cbc565a102878148fe138201e97e6c5a,2023-03-13T21:16:37Z
8,Zions Bancorporation,International Business Times,Joshua Markland,Stock Market Today: Dow Plunges 700 Points As Bank Fears Renew Globally,https://www.ibtimes.com/stock-market-today-dow-plunges-700-points-bank-fears-renew-globally-3677285,2023-03-15T18:04:03Z
9,Zoetis,Motley Fool,newsfeedback@fool.com (Jeremy Bowman),Best Pet Food Stocks for Animal Lovers,https://www.fool.com/investing/stock-market/market-sectors/consumer-discretionary/retail-stocks/pet-food-stocks/,2023-03-10T21:01:25Z
10,Zoetis,Marketscreener.com,MarketScreener,Zoetis Named One of the World's Most Ethical Companies by Ethisphere,https://www.marketscreener.com/quote/stock/ZOETIS-12482719/news/Zoetis-Named-One-of-the-World-s-Most-Ethical-Companies-by-Ethisphere-43230381/?utm_medium=RSS&utm_content=20230313,2023-03-13T12:08:01Z
11,Zoetis,Motley Fool,newsfeedback@fool.com (Motley Fool Transcribing),UiPath (PATH) Q4 2023 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2023/03/15/uipath-path-q4-2023-earnings-call-transcript/,2023-03-16T01:00:20Z
